week,region,country,betaMean,betaStd
2018-01-08/2018-01-14,Europe,Slovenia,0.18174281879201415,1.0503490862024842
2018-01-08/2018-01-14,Europe,Spain,0.21302332988911682,1.0567947877446606
2018-01-08/2018-01-14,Europe,Sweden,0.047904796736527554,1.0467536004688254
2018-01-08/2018-01-14,Europe,Switzerland,0.13890114752963587,1.085524865709492
2018-01-08/2018-01-14,Europe,Ukraine,3.209417145964398,0.212441125760578
2018-01-08/2018-01-14,Europe,United Kingdom,1.216971042659211,0.9450301458383077
2018-01-15/2018-01-21,Europe,Albania,-1.8111384480111656,0.3157121902688843
2018-01-15/2018-01-21,Europe,Austria,0.26611128079745955,1.100162792909564
2018-01-15/2018-01-21,Europe,Belarus,-1.8429106425196,0.3380180768543996
2018-01-15/2018-01-21,Europe,Belgium,0.21169798433632728,1.0251910054722735
2018-01-15/2018-01-21,Europe,Bosnia and Herzegovina,-0.5720776934535378,0.23909618651937767
2018-01-15/2018-01-21,Europe,Bulgaria,-0.5754272510398432,0.25249977437789334
2018-01-15/2018-01-21,Europe,Croatia,-0.5793498991975438,0.24799033658069583
2018-01-15/2018-01-21,Europe,Cyprus,0.2574335980430222,1.1253353654962008
2018-01-15/2018-01-21,Europe,Czech Republic,0.16863374549690519,1.0234031727842527
2018-01-15/2018-01-21,Europe,Denmark,0.20619411963270529,1.048228857165763
2018-01-15/2018-01-21,Europe,Estonia,0.22488539244227596,1.0726611689777954
2018-01-15/2018-01-21,Europe,Finland,0.31881839843472926,1.0829163360987555
2018-01-15/2018-01-21,Europe,France,0.10906586904881378,1.0046080646856315
2018-01-15/2018-01-21,Europe,Germany,0.1369435736364105,1.0433980415010538
2018-01-15/2018-01-21,Europe,Greece,0.4932763707871279,0.20984425102237134
2018-01-15/2018-01-21,Europe,Hungary,0.1619632668121316,1.0392340214593991
2018-01-15/2018-01-21,Europe,Iceland,0.18121713609073506,1.070504515052237
2018-01-15/2018-01-21,Europe,Ireland,0.2317861770279827,1.090104779906426
2018-01-15/2018-01-21,Europe,Italy,0.31215407092158576,1.0452192462877654
2018-01-15/2018-01-21,Europe,Kosovo,-0.8578244605871036,0.2727820040747638
2018-01-15/2018-01-21,Europe,Latvia,0.15721829640231477,1.0106133468269027
2018-01-15/2018-01-21,Europe,Lithuania,0.1809353807160533,1.000634394707278
2018-01-15/2018-01-21,Europe,Luxembourg,0.07737418924726615,1.0617209653890538
2018-01-15/2018-01-21,Europe,Malta,0.21378933564243457,1.1057704587389645
2018-01-15/2018-01-21,Europe,Moldova,-1.2079101121879727,0.2984468137766639
2018-01-15/2018-01-21,Europe,Montenegro,-1.824648464217939,0.3421295901992812
2018-01-15/2018-01-21,Europe,Netherlands,0.2513296880420046,1.11090985112339
2018-01-15/2018-01-21,Europe,North Macedonia,-1.2606523580638183,0.2762983130651569
2018-01-15/2018-01-21,Europe,Norway,0.23415851562083392,1.0645711607561692
2018-01-15/2018-01-21,Europe,Poland,0.18340359956367297,1.0962882907445253
2018-01-15/2018-01-21,Europe,Portugal,0.2340404281247548,1.0191911472860982
2018-01-15/2018-01-21,Europe,Romania,0.38953626322331397,0.18936948695263142
2018-01-15/2018-01-21,Europe,Russia,0.9851499530751378,0.19091022010493958
2018-01-15/2018-01-21,Europe,Serbia,-1.8537370970221603,0.3253239936079496
2018-01-15/2018-01-21,Europe,Slovakia,0.27916902504025576,1.1145153402120864
