week,region,country,betaMean,betaStd
2018-03-26/2018-04-01,Caucasus and Central Asia,Armenia,0.3157181135979995,0.15968817639840938
2018-03-26/2018-04-01,Caucasus and Central Asia,Azerbaijan,1.9443463441759052,0.14015137536164832
2018-03-26/2018-04-01,Caucasus and Central Asia,Georgia,-0.24297926756433877,0.1829778119939875
2018-03-26/2018-04-01,Caucasus and Central Asia,Kazakhstan,-1.8051763341713363,0.2804773935962983
2018-03-26/2018-04-01,Caucasus and Central Asia,Kyrgyzstan,-1.5771114236074149,0.24759142898480763
2018-03-26/2018-04-01,Caucasus and Central Asia,Tajikistan,-2.630506950197129,0.34583704325315406
2018-03-26/2018-04-01,Caucasus and Central Asia,Turkmenistan,0.3877442477160152,1.081831974209443
2018-03-26/2018-04-01,Caucasus and Central Asia,Uzbekistan,1.2754974426392842,0.4281938683139726
2018-04-02/2018-04-08,Caucasus and Central Asia,Afghanistan,2.533464188401033,0.11101678006589781
2018-04-02/2018-04-08,Caucasus and Central Asia,Armenia,0.5787666013343046,0.13272681060622776
2018-04-02/2018-04-08,Caucasus and Central Asia,Azerbaijan,2.3276193134280554,0.1101443381259432
2018-04-02/2018-04-08,Caucasus and Central Asia,Georgia,0.32410636994357717,0.13301821232871702
2018-04-02/2018-04-08,Caucasus and Central Asia,Kazakhstan,-1.2919543866615277,0.20539776036132626
2018-04-02/2018-04-08,Caucasus and Central Asia,Kyrgyzstan,-0.8638464574526183,0.176895049442632
2018-04-02/2018-04-08,Caucasus and Central Asia,Tajikistan,-2.5865334699764406,0.31666009457143
2018-04-02/2018-04-08,Caucasus and Central Asia,Turkmenistan,1.3999407210673578,0.755761663926872
2018-04-02/2018-04-08,Caucasus and Central Asia,Uzbekistan,-2.421562880083745,0.3080841693848462
2018-04-09/2018-04-15,Caucasus and Central Asia,Afghanistan,2.1250571282854156,0.12124321124110636
2018-04-09/2018-04-15,Caucasus and Central Asia,Armenia,0.46096748449414177,0.12831358152988387
2018-04-09/2018-04-15,Caucasus and Central Asia,Azerbaijan,1.7707066230317168,0.12119184534083396
