week,region,entropy,countryI,countryJ,flipProbability,hdiOverlap
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Bahrain,Iran,0.0275,True
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Bahrain,Iraq,0.045,True
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Bahrain,Israel,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Bahrain,Jordan,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Bahrain,Kuwait,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Bahrain,Lebanon,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Bahrain,Palestine,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Bahrain,Qatar,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Bahrain,Saudi Arabia,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Bahrain,Syria,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Bahrain,Turkey,0.9975,True
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Bahrain,Yemen,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iran,Iraq,0.595,True
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iran,Israel,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iran,Jordan,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iran,Kuwait,0.0075,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iran,Lebanon,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iran,Palestine,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iran,Qatar,0.0075,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iran,Saudi Arabia,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iran,Syria,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iran,Turkey,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iran,Yemen,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iraq,Israel,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iraq,Jordan,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iraq,Kuwait,0.0025,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iraq,Lebanon,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iraq,Palestine,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iraq,Qatar,0.0075,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iraq,Saudi Arabia,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iraq,Syria,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iraq,Turkey,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Iraq,Yemen,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Israel,Jordan,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Israel,Kuwait,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Israel,Lebanon,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Israel,Palestine,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Israel,Qatar,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Israel,Saudi Arabia,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Israel,Syria,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Israel,Turkey,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Israel,Yemen,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Jordan,Kuwait,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Jordan,Lebanon,0.0025,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Jordan,Palestine,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Jordan,Qatar,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Jordan,Saudi Arabia,0.905,True
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Jordan,Syria,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Jordan,Turkey,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Jordan,Yemen,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Kuwait,Lebanon,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Kuwait,Palestine,0.36,True
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Kuwait,Qatar,0.4525,True
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Kuwait,Saudi Arabia,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Kuwait,Syria,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Kuwait,Turkey,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Kuwait,Yemen,0.0175,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Lebanon,Palestine,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Lebanon,Qatar,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Lebanon,Saudi Arabia,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Lebanon,Syria,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Lebanon,Turkey,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Lebanon,Yemen,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Palestine,Qatar,0.5275,True
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Palestine,Saudi Arabia,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Palestine,Syria,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Palestine,Turkey,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Palestine,Yemen,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Qatar,Saudi Arabia,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Qatar,Syria,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Qatar,Turkey,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Qatar,Yemen,0.0125,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Saudi Arabia,Syria,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Saudi Arabia,Turkey,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Saudi Arabia,Yemen,0.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Syria,Turkey,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Syria,Yemen,1.0,False
2018-01-29/2018-02-04,Middle East,3.0865368388001384,Turkey,Yemen,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Bahrain,Iran,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Bahrain,Iraq,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Bahrain,Israel,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Bahrain,Jordan,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Bahrain,Kuwait,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Bahrain,Lebanon,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Bahrain,Palestine,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Bahrain,Qatar,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Bahrain,Saudi Arabia,0.945,True
2018-02-05/2018-02-11,Middle East,3.242309889128751,Bahrain,Syria,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Bahrain,Turkey,0.0325,True
2018-02-05/2018-02-11,Middle East,3.242309889128751,Bahrain,Yemen,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iran,Iraq,0.2175,True
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iran,Israel,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iran,Jordan,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iran,Kuwait,0.005,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iran,Lebanon,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iran,Palestine,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iran,Qatar,0.0025,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iran,Saudi Arabia,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iran,Syria,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iran,Turkey,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iran,Yemen,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iraq,Israel,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iraq,Jordan,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iraq,Kuwait,0.0125,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iraq,Lebanon,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iraq,Palestine,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iraq,Qatar,0.01,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iraq,Saudi Arabia,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iraq,Syria,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iraq,Turkey,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Iraq,Yemen,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Israel,Jordan,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Israel,Kuwait,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Israel,Lebanon,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Israel,Palestine,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Israel,Qatar,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Israel,Saudi Arabia,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Israel,Syria,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Israel,Turkey,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Israel,Yemen,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Jordan,Kuwait,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Jordan,Lebanon,0.8375,True
2018-02-05/2018-02-11,Middle East,3.242309889128751,Jordan,Palestine,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Jordan,Qatar,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Jordan,Saudi Arabia,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Jordan,Syria,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Jordan,Turkey,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Jordan,Yemen,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Kuwait,Lebanon,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Kuwait,Palestine,0.29,True
2018-02-05/2018-02-11,Middle East,3.242309889128751,Kuwait,Qatar,0.4725,True
2018-02-05/2018-02-11,Middle East,3.242309889128751,Kuwait,Saudi Arabia,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Kuwait,Syria,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Kuwait,Turkey,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Kuwait,Yemen,0.08,True
2018-02-05/2018-02-11,Middle East,3.242309889128751,Lebanon,Palestine,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Lebanon,Qatar,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Lebanon,Saudi Arabia,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Lebanon,Syria,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Lebanon,Turkey,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Lebanon,Yemen,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Palestine,Qatar,0.6875,True
2018-02-05/2018-02-11,Middle East,3.242309889128751,Palestine,Saudi Arabia,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Palestine,Syria,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Palestine,Turkey,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Palestine,Yemen,0.0025,True
2018-02-05/2018-02-11,Middle East,3.242309889128751,Qatar,Saudi Arabia,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Qatar,Syria,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Qatar,Turkey,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Qatar,Yemen,0.0875,True
2018-02-05/2018-02-11,Middle East,3.242309889128751,Saudi Arabia,Syria,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Saudi Arabia,Turkey,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Saudi Arabia,Yemen,0.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Syria,Turkey,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Syria,Yemen,1.0,False
2018-02-05/2018-02-11,Middle East,3.242309889128751,Turkey,Yemen,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Bahrain,Iran,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Bahrain,Iraq,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Bahrain,Israel,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Bahrain,Jordan,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Bahrain,Kuwait,0.485,True
2018-02-12/2018-02-18,Middle East,4.241648901267367,Bahrain,Lebanon,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Bahrain,Palestine,0.04,True
2018-02-12/2018-02-18,Middle East,4.241648901267367,Bahrain,Qatar,0.55,True
2018-02-12/2018-02-18,Middle East,4.241648901267367,Bahrain,Saudi Arabia,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Bahrain,Syria,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Bahrain,Turkey,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Bahrain,Yemen,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iran,Iraq,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iran,Israel,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iran,Jordan,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iran,Kuwait,0.0175,True
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iran,Lebanon,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iran,Palestine,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iran,Qatar,0.035,True
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iran,Saudi Arabia,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iran,Syria,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iran,Turkey,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iran,Yemen,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iraq,Israel,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iraq,Jordan,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iraq,Kuwait,0.205,True
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iraq,Lebanon,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iraq,Palestine,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iraq,Qatar,0.2225,True
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iraq,Saudi Arabia,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iraq,Syria,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iraq,Turkey,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Iraq,Yemen,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Israel,Jordan,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Israel,Kuwait,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Israel,Lebanon,0.015,True
2018-02-12/2018-02-18,Middle East,4.241648901267367,Israel,Palestine,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Israel,Qatar,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Israel,Saudi Arabia,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Israel,Syria,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Israel,Turkey,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Israel,Yemen,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Jordan,Kuwait,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Jordan,Lebanon,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Jordan,Palestine,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Jordan,Qatar,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Jordan,Saudi Arabia,0.235,True
2018-02-12/2018-02-18,Middle East,4.241648901267367,Jordan,Syria,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Jordan,Turkey,0.0525,True
2018-02-12/2018-02-18,Middle East,4.241648901267367,Jordan,Yemen,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Kuwait,Lebanon,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Kuwait,Palestine,0.2975,True
2018-02-12/2018-02-18,Middle East,4.241648901267367,Kuwait,Qatar,0.51,True
2018-02-12/2018-02-18,Middle East,4.241648901267367,Kuwait,Saudi Arabia,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Kuwait,Syria,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Kuwait,Turkey,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Kuwait,Yemen,0.0025,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Lebanon,Palestine,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Lebanon,Qatar,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Lebanon,Saudi Arabia,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Lebanon,Syria,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Lebanon,Turkey,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Lebanon,Yemen,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Palestine,Qatar,0.705,True
2018-02-12/2018-02-18,Middle East,4.241648901267367,Palestine,Saudi Arabia,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Palestine,Syria,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Palestine,Turkey,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Palestine,Yemen,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Qatar,Saudi Arabia,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Qatar,Syria,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Qatar,Turkey,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Qatar,Yemen,0.01,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Saudi Arabia,Syria,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Saudi Arabia,Turkey,0.2175,True
2018-02-12/2018-02-18,Middle East,4.241648901267367,Saudi Arabia,Yemen,0.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Syria,Turkey,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Syria,Yemen,1.0,False
2018-02-12/2018-02-18,Middle East,4.241648901267367,Turkey,Yemen,0.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Bahrain,Iran,1.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Bahrain,Iraq,1.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Bahrain,Israel,1.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Bahrain,Jordan,1.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Bahrain,Kuwait,0.01,True
2018-02-19/2018-02-25,Middle East,3.66902223323162,Bahrain,Lebanon,1.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Bahrain,Palestine,0.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Bahrain,Qatar,0.0225,True
2018-02-19/2018-02-25,Middle East,3.66902223323162,Bahrain,Saudi Arabia,1.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Bahrain,Syria,0.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Bahrain,Turkey,1.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Bahrain,Yemen,0.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iran,Iraq,0.9775,True
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iran,Israel,1.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iran,Jordan,1.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iran,Kuwait,0.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iran,Lebanon,1.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iran,Palestine,0.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iran,Qatar,0.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iran,Saudi Arabia,1.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iran,Syria,0.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iran,Turkey,0.4525,True
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iran,Yemen,0.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iraq,Israel,1.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iraq,Jordan,1.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iraq,Kuwait,0.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iraq,Lebanon,1.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iraq,Palestine,0.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iraq,Qatar,0.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iraq,Saudi Arabia,1.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iraq,Syria,0.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iraq,Turkey,0.0125,True
2018-02-19/2018-02-25,Middle East,3.66902223323162,Iraq,Yemen,0.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Israel,Jordan,0.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Israel,Kuwait,0.0,False
2018-02-19/2018-02-25,Middle East,3.66902223323162,Israel,Lebanon,0.035,True
