week,region,entropy,countryI,countryJ,flipProbability,hdiOverlap,entropyReliable
2024-05-20/2024-05-26,Northern Africa,1.0071065764405864,Egypt,Morocco,0.0,False,True
2024-05-20/2024-05-26,Northern Africa,1.0071065764405864,Egypt,Sudan,0.0,False,True
2024-05-20/2024-05-26,Northern Africa,1.0071065764405864,Egypt,Tunisia,0.0,False,True
2024-05-20/2024-05-26,Northern Africa,1.0071065764405864,Libya,Morocco,0.0,False,True
2024-05-20/2024-05-26,Northern Africa,1.0071065764405864,Libya,Sudan,0.0,False,True
2024-05-20/2024-05-26,Northern Africa,1.0071065764405864,Libya,Tunisia,0.39,True,True
2024-05-20/2024-05-26,Northern Africa,1.0071065764405864,Morocco,Sudan,0.035,True,True
2024-05-20/2024-05-26,Northern Africa,1.0071065764405864,Morocco,Tunisia,1.0,False,True
2024-05-20/2024-05-26,Northern Africa,1.0071065764405864,Sudan,Tunisia,1.0,False,True
2024-05-27/2024-06-02,Northern Africa,0.1851639752268248,Algeria,Egypt,0.0,False,True
2024-05-27/2024-06-02,Northern Africa,0.1851639752268248,Algeria,Libya,0.0,False,True
2024-05-27/2024-06-02,Northern Africa,0.1851639752268248,Algeria,Morocco,0.0,False,True
2024-05-27/2024-06-02,Northern Africa,0.1851639752268248,Algeria,Sudan,0.0,False,True
2024-05-27/2024-06-02,Northern Africa,0.1851639752268248,Algeria,Tunisia,0.0,False,True
2024-05-27/2024-06-02,Northern Africa,0.1851639752268248,Egypt,Libya,0.01,True,True
2024-05-27/2024-06-02,Northern Africa,0.1851639752268248,Egypt,Morocco,0.0,False,True
2024-05-27/2024-06-02,Northern Africa,0.1851639752268248,Egypt,Sudan,0.0,False,True
2024-05-27/2024-06-02,Northern Africa,0.1851639752268248,Egypt,Tunisia,0.0,False,True
2024-05-27/2024-06-02,Northern Africa,0.1851639752268248,Libya,Morocco,0.0,False,True
2024-05-27/2024-06-02,Northern Africa,0.1851639752268248,Libya,Sudan,0.0,False,True
2024-05-27/2024-06-02,Northern Africa,0.1851639752268248,Libya,Tunisia,0.02,True,True
2024-05-27/2024-06-02,Northern Africa,0.1851639752268248,Morocco,Sudan,0.005,False,True
2024-05-27/2024-06-02,Northern Africa,0.1851639752268248,Morocco,Tunisia,1.0,False,True
2024-05-27/2024-06-02,Northern Africa,0.1851639752268248,Sudan,Tunisia,1.0,False,True
2024-06-03/2024-06-09,Northern Africa,0.885107838907544,Algeria,Egypt,0.4475,True,True
2024-06-03/2024-06-09,Northern Africa,0.885107838907544,Algeria,Libya,0.0,False,True
2024-06-03/2024-06-09,Northern Africa,0.885107838907544,Algeria,Morocco,0.0,False,True
2024-06-03/2024-06-09,Northern Africa,0.885107838907544,Algeria,Sudan,0.0,False,True
2024-06-03/2024-06-09,Northern Africa,0.885107838907544,Algeria,Tunisia,0.0,False,True
2024-06-03/2024-06-09,Northern Africa,0.885107838907544,Egypt,Libya,0.0,False,True
2024-06-03/2024-06-09,Northern Africa,0.885107838907544,Egypt,Morocco,0.0,False,True
2024-06-03/2024-06-09,Northern Africa,0.885107838907544,Egypt,Sudan,0.0,False,True
2024-06-03/2024-06-09,Northern Africa,0.885107838907544,Egypt,Tunisia,0.0,False,True
2024-06-03/2024-06-09,Northern Africa,0.885107838907544,Libya,Morocco,0.0,False,True
2024-06-03/2024-06-09,Northern Africa,0.885107838907544,Libya,Sudan,0.0,False,True
2024-06-03/2024-06-09,Northern Africa,0.885107838907544,Libya,Tunisia,0.95,True,True
2024-06-03/2024-06-09,Northern Africa,0.885107838907544,Morocco,Sudan,0.0,False,True
2024-06-03/2024-06-09,Northern Africa,0.885107838907544,Morocco,Tunisia,1.0,False,True
2024-06-03/2024-06-09,Northern Africa,0.885107838907544,Sudan,Tunisia,1.0,False,True
2024-06-10/2024-06-16,Northern Africa,0.7207109525849924,Algeria,Egypt,0.0025,False,True
2024-06-10/2024-06-16,Northern Africa,0.7207109525849924,Algeria,Libya,0.0,False,True
2024-06-10/2024-06-16,Northern Africa,0.7207109525849924,Algeria,Morocco,0.0,False,True
2024-06-10/2024-06-16,Northern Africa,0.7207109525849924,Algeria,Sudan,0.0,False,True
2024-06-10/2024-06-16,Northern Africa,0.7207109525849924,Algeria,Tunisia,0.0,False,True
2024-06-10/2024-06-16,Northern Africa,0.7207109525849924,Egypt,Libya,0.0025,False,True
2024-06-10/2024-06-16,Northern Africa,0.7207109525849924,Egypt,Morocco,0.0,False,True
2024-06-10/2024-06-16,Northern Africa,0.7207109525849924,Egypt,Sudan,0.0,False,True
2024-06-10/2024-06-16,Northern Africa,0.7207109525849924,Egypt,Tunisia,0.01,True,True
2024-06-10/2024-06-16,Northern Africa,0.7207109525849924,Libya,Morocco,0.0,False,True
2024-06-10/2024-06-16,Northern Africa,0.7207109525849924,Libya,Sudan,0.0,False,True
2024-06-10/2024-06-16,Northern Africa,0.7207109525849924,Libya,Tunisia,0.665,True,True
2024-06-10/2024-06-16,Northern Africa,0.7207109525849924,Morocco,Sudan,0.0,False,True
2024-06-10/2024-06-16,Northern Africa,0.7207109525849924,Morocco,Tunisia,1.0,False,True
2024-06-10/2024-06-16,Northern Africa,0.7207109525849924,Sudan,Tunisia,1.0,False,True
2024-06-17/2024-06-23,Northern Africa,1.063889611504489,Algeria,Egypt,0.8825,True,True
2024-06-17/2024-06-23,Northern Africa,1.063889611504489,Algeria,Libya,0.0,False,True
2024-06-17/2024-06-23,Northern Africa,1.063889611504489,Algeria,Morocco,0.0,False,True
2024-06-17/2024-06-23,Northern Africa,1.063889611504489,Algeria,Sudan,0.0,False,True
2024-06-17/2024-06-23,Northern Africa,1.063889611504489,Algeria,Tunisia,0.0025,False,True
2024-06-17/2024-06-23,Northern Africa,1.063889611504489,Egypt,Libya,0.0,False,True
2024-06-17/2024-06-23,Northern Africa,1.063889611504489,Egypt,Morocco,0.0,False,True
2024-06-17/2024-06-23,Northern Africa,1.063889611504489,Egypt,Sudan,0.0,False,True
2024-06-17/2024-06-23,Northern Africa,1.063889611504489,Egypt,Tunisia,0.0,False,True
2024-06-17/2024-06-23,Northern Africa,1.063889611504489,Libya,Morocco,0.0,False,True
2024-06-17/2024-06-23,Northern Africa,1.063889611504489,Libya,Sudan,0.0,False,True
2024-06-17/2024-06-23,Northern Africa,1.063889611504489,Libya,Tunisia,0.535,True,True
2024-06-17/2024-06-23,Northern Africa,1.063889611504489,Morocco,Sudan,0.0,False,True
2024-06-17/2024-06-23,Northern Africa,1.063889611504489,Morocco,Tunisia,1.0,False,True
2024-06-17/2024-06-23,Northern Africa,1.063889611504489,Sudan,Tunisia,1.0,False,True
2024-06-24/2024-06-30,Northern Africa,1.3965668392738553,Algeria,Egypt,0.8175,True,True
2024-06-24/2024-06-30,Northern Africa,1.3965668392738553,Algeria,Libya,0.0,False,True
2024-06-24/2024-06-30,Northern Africa,1.3965668392738553,Algeria,Morocco,0.0,False,True
2024-06-24/2024-06-30,Northern Africa,1.3965668392738553,Algeria,Sudan,0.0,False,True
2024-06-24/2024-06-30,Northern Africa,1.3965668392738553,Algeria,Tunisia,0.0025,False,True
2024-06-24/2024-06-30,Northern Africa,1.3965668392738553,Egypt,Libya,0.0,False,True
2024-06-24/2024-06-30,Northern Africa,1.3965668392738553,Egypt,Morocco,0.0,False,True
2024-06-24/2024-06-30,Northern Africa,1.3965668392738553,Egypt,Sudan,0.0,False,True
2024-06-24/2024-06-30,Northern Africa,1.3965668392738553,Egypt,Tunisia,0.0,False,True
2024-06-24/2024-06-30,Northern Africa,1.3965668392738553,Libya,Morocco,0.0,False,True
2024-06-24/2024-06-30,Northern Africa,1.3965668392738553,Libya,Sudan,0.0,False,True
2024-06-24/2024-06-30,Northern Africa,1.3965668392738553,Libya,Tunisia,0.8425,True,True
2024-06-24/2024-06-30,Northern Africa,1.3965668392738553,Morocco,Sudan,0.18,True,True
2024-06-24/2024-06-30,Northern Africa,1.3965668392738553,Morocco,Tunisia,1.0,False,True
2024-06-24/2024-06-30,Northern Africa,1.3965668392738553,Sudan,Tunisia,1.0,False,True
2024-07-01/2024-07-07,Northern Africa,0.6879674489617285,Algeria,Egypt,0.8575,True,True
2024-07-01/2024-07-07,Northern Africa,0.6879674489617285,Algeria,Libya,0.08,True,True
2024-07-01/2024-07-07,Northern Africa,0.6879674489617285,Algeria,Morocco,0.0,False,True
2024-07-01/2024-07-07,Northern Africa,0.6879674489617285,Algeria,Sudan,0.0,False,True
2024-07-01/2024-07-07,Northern Africa,0.6879674489617285,Algeria,Tunisia,0.0,False,True
2024-07-01/2024-07-07,Northern Africa,0.6879674489617285,Egypt,Libya,0.0025,False,True
2024-07-01/2024-07-07,Northern Africa,0.6879674489617285,Egypt,Morocco,0.0,False,True
2024-07-01/2024-07-07,Northern Africa,0.6879674489617285,Egypt,Sudan,0.0,False,True
2024-07-01/2024-07-07,Northern Africa,0.6879674489617285,Egypt,Tunisia,0.0,False,True
2024-07-01/2024-07-07,Northern Africa,0.6879674489617285,Libya,Morocco,0.0,False,True
2024-07-01/2024-07-07,Northern Africa,0.6879674489617285,Libya,Sudan,0.0,False,True
2024-07-01/2024-07-07,Northern Africa,0.6879674489617285,Libya,Tunisia,0.0,False,True
2024-07-01/2024-07-07,Northern Africa,0.6879674489617285,Morocco,Sudan,0.0,False,True
2024-07-01/2024-07-07,Northern Africa,0.6879674489617285,Morocco,Tunisia,1.0,False,True
2024-07-01/2024-07-07,Northern Africa,0.6879674489617285,Sudan,Tunisia,1.0,False,True
2024-07-08/2024-07-14,Northern Africa,1.420434005312181,Algeria,Egypt,0.0,False,True
2024-07-08/2024-07-14,Northern Africa,1.420434005312181,Algeria,Libya,0.0,False,True
2024-07-08/2024-07-14,Northern Africa,1.420434005312181,Algeria,Morocco,0.0,False,True
2024-07-08/2024-07-14,Northern Africa,1.420434005312181,Algeria,Sudan,0.0,False,True
2024-07-08/2024-07-14,Northern Africa,1.420434005312181,Algeria,Tunisia,0.16,True,True
2024-07-08/2024-07-14,Northern Africa,1.420434005312181,Egypt,Libya,0.8375,True,True
2024-07-08/2024-07-14,Northern Africa,1.420434005312181,Egypt,Morocco,0.145,True,True
2024-07-08/2024-07-14,Northern Africa,1.420434005312181,Egypt,Sudan,0.03,True,True
2024-07-08/2024-07-14,Northern Africa,1.420434005312181,Egypt,Tunisia,0.9625,True,True
2024-07-08/2024-07-14,Northern Africa,1.420434005312181,Libya,Morocco,0.0,False,True
2024-07-08/2024-07-14,Northern Africa,1.420434005312181,Libya,Sudan,0.0,False,True
2024-07-08/2024-07-14,Northern Africa,1.420434005312181,Libya,Tunisia,0.9975,True,True
2024-07-08/2024-07-14,Northern Africa,1.420434005312181,Morocco,Sudan,0.0,False,True
2024-07-08/2024-07-14,Northern Africa,1.420434005312181,Morocco,Tunisia,1.0,False,True
2024-07-08/2024-07-14,Northern Africa,1.420434005312181,Sudan,Tunisia,1.0,False,True
2024-07-15/2024-07-21,Northern Africa,0.7866192670990934,Algeria,Egypt,0.005,False,True
2024-07-15/2024-07-21,Northern Africa,0.7866192670990934,Algeria,Libya,0.0,False,True
2024-07-15/2024-07-21,Northern Africa,0.7866192670990934,Algeria,Morocco,0.0,False,True
2024-07-15/2024-07-21,Northern Africa,0.7866192670990934,Algeria,Sudan,0.0,False,True
2024-07-15/2024-07-21,Northern Africa,0.7866192670990934,Algeria,Tunisia,0.0,False,True
2024-07-15/2024-07-21,Northern Africa,0.7866192670990934,Egypt,Libya,0.0,False,True
2024-07-15/2024-07-21,Northern Africa,0.7866192670990934,Egypt,Morocco,0.0,False,True
2024-07-15/2024-07-21,Northern Africa,0.7866192670990934,Egypt,Sudan,0.0,False,True
2024-07-15/2024-07-21,Northern Africa,0.7866192670990934,Egypt,Tunisia,0.0175,True,True
2024-07-15/2024-07-21,Northern Africa,0.7866192670990934,Libya,Morocco,0.0,False,True
2024-07-15/2024-07-21,Northern Africa,0.7866192670990934,Libya,Sudan,0.0,False,True
2024-07-15/2024-07-21,Northern Africa,0.7866192670990934,Libya,Tunisia,1.0,False,True
2024-07-15/2024-07-21,Northern Africa,0.7866192670990934,Morocco,Sudan,0.3875,True,True
2024-07-15/2024-07-21,Northern Africa,0.7866192670990934,Morocco,Tunisia,1.0,False,True
2024-07-15/2024-07-21,Northern Africa,0.7866192670990934,Sudan,Tunisia,1.0,False,True
2024-07-22/2024-07-28,Northern Africa,0.910144730398764,Algeria,Egypt,0.86,True,True
2024-07-22/2024-07-28,Northern Africa,0.910144730398764,Algeria,Libya,0.0,False,True
2024-07-22/2024-07-28,Northern Africa,0.910144730398764,Algeria,Morocco,0.0,False,True
2024-07-22/2024-07-28,Northern Africa,0.910144730398764,Algeria,Sudan,0.0,False,True
2024-07-22/2024-07-28,Northern Africa,0.910144730398764,Algeria,Tunisia,0.0,False,True
2024-07-22/2024-07-28,Northern Africa,0.910144730398764,Egypt,Libya,0.0,False,True
2024-07-22/2024-07-28,Northern Africa,0.910144730398764,Egypt,Morocco,0.0,False,True
2024-07-22/2024-07-28,Northern Africa,0.910144730398764,Egypt,Sudan,0.0,False,True
2024-07-22/2024-07-28,Northern Africa,0.910144730398764,Egypt,Tunisia,0.0,False,True
2024-07-22/2024-07-28,Northern Africa,0.910144730398764,Libya,Morocco,0.0,False,True
2024-07-22/2024-07-28,Northern Africa,0.910144730398764,Libya,Sudan,0.0,False,True
2024-07-22/2024-07-28,Northern Africa,0.910144730398764,Libya,Tunisia,0.795,True,True
2024-07-22/2024-07-28,Northern Africa,0.910144730398764,Morocco,Sudan,0.0,False,True
2024-07-22/2024-07-28,Northern Africa,0.910144730398764,Morocco,Tunisia,1.0,False,True
2024-07-22/2024-07-28,Northern Africa,0.910144730398764,Sudan,Tunisia,1.0,False,True
2024-07-29/2024-08-04,Northern Africa,2.0274893690053584,Algeria,Egypt,0.0,False,True
2024-07-29/2024-08-04,Northern Africa,2.0274893690053584,Algeria,Libya,0.0,False,True
2024-07-29/2024-08-04,Northern Africa,2.0274893690053584,Algeria,Morocco,0.0,False,True
2024-07-29/2024-08-04,Northern Africa,2.0274893690053584,Algeria,Sudan,0.0,False,True
2024-07-29/2024-08-04,Northern Africa,2.0274893690053584,Algeria,Tunisia,0.0025,False,True
2024-07-29/2024-08-04,Northern Africa,2.0274893690053584,Egypt,Libya,0.9125,True,True
2024-07-29/2024-08-04,Northern Africa,2.0274893690053584,Egypt,Morocco,0.0425,True,True
2024-07-29/2024-08-04,Northern Africa,2.0274893690053584,Egypt,Sudan,0.0475,True,True
2024-07-29/2024-08-04,Northern Africa,2.0274893690053584,Egypt,Tunisia,0.8725,True,True
2024-07-29/2024-08-04,Northern Africa,2.0274893690053584,Libya,Morocco,0.0,False,True
2024-07-29/2024-08-04,Northern Africa,2.0274893690053584,Libya,Sudan,0.0,False,True
2024-07-29/2024-08-04,Northern Africa,2.0274893690053584,Libya,Tunisia,0.61,True,True
2024-07-29/2024-08-04,Northern Africa,2.0274893690053584,Morocco,Sudan,0.5725,True,True
2024-07-29/2024-08-04,Northern Africa,2.0274893690053584,Morocco,Tunisia,1.0,False,True
2024-07-29/2024-08-04,Northern Africa,2.0274893690053584,Sudan,Tunisia,1.0,False,True
2024-08-05/2024-08-11,Northern Africa,0.4082313281373944,Algeria,Egypt,0.8675,True,True
2024-08-05/2024-08-11,Northern Africa,0.4082313281373944,Algeria,Libya,0.0,False,True
2024-08-05/2024-08-11,Northern Africa,0.4082313281373944,Algeria,Morocco,0.0,False,True
2024-08-05/2024-08-11,Northern Africa,0.4082313281373944,Algeria,Sudan,0.0,False,True
2024-08-05/2024-08-11,Northern Africa,0.4082313281373944,Algeria,Tunisia,0.0,False,True
2024-08-05/2024-08-11,Northern Africa,0.4082313281373944,Egypt,Libya,0.0,False,True
2024-08-05/2024-08-11,Northern Africa,0.4082313281373944,Egypt,Morocco,0.0,False,True
2024-08-05/2024-08-11,Northern Africa,0.4082313281373944,Egypt,Sudan,0.0,False,True
2024-08-05/2024-08-11,Northern Africa,0.4082313281373944,Egypt,Tunisia,0.0,False,True
2024-08-05/2024-08-11,Northern Africa,0.4082313281373944,Libya,Morocco,0.0,False,True
2024-08-05/2024-08-11,Northern Africa,0.4082313281373944,Libya,Sudan,0.0,False,True
2024-08-05/2024-08-11,Northern Africa,0.4082313281373944,Libya,Tunisia,0.9975,False,True
2024-08-05/2024-08-11,Northern Africa,0.4082313281373944,Morocco,Sudan,0.0,False,True
2024-08-05/2024-08-11,Northern Africa,0.4082313281373944,Morocco,Tunisia,1.0,False,True
2024-08-05/2024-08-11,Northern Africa,0.4082313281373944,Sudan,Tunisia,1.0,False,True
2024-08-12/2024-08-18,Northern Africa,1.18479187847846,Algeria,Egypt,1.0,False,True
2024-08-12/2024-08-18,Northern Africa,1.18479187847846,Algeria,Libya,0.815,True,True
2024-08-12/2024-08-18,Northern Africa,1.18479187847846,Algeria,Morocco,0.125,True,True
2024-08-12/2024-08-18,Northern Africa,1.18479187847846,Algeria,Sudan,0.0225,False,True
2024-08-12/2024-08-18,Northern Africa,1.18479187847846,Algeria,Tunisia,0.995,False,True
2024-08-12/2024-08-18,Northern Africa,1.18479187847846,Egypt,Libya,0.0,False,True
2024-08-12/2024-08-18,Northern Africa,1.18479187847846,Egypt,Morocco,0.0,False,True
2024-08-12/2024-08-18,Northern Africa,1.18479187847846,Egypt,Sudan,0.0,False,True
2024-08-12/2024-08-18,Northern Africa,1.18479187847846,Egypt,Tunisia,0.08,True,True
2024-08-12/2024-08-18,Northern Africa,1.18479187847846,Libya,Morocco,0.0,False,True
2024-08-12/2024-08-18,Northern Africa,1.18479187847846,Libya,Sudan,0.0,False,True
2024-08-12/2024-08-18,Northern Africa,1.18479187847846,Libya,Tunisia,1.0,False,True
2024-08-12/2024-08-18,Northern Africa,1.18479187847846,Morocco,Sudan,0.0025,False,True
2024-08-12/2024-08-18,Northern Africa,1.18479187847846,Morocco,Tunisia,1.0,False,True
2024-08-12/2024-08-18,Northern Africa,1.18479187847846,Sudan,Tunisia,1.0,False,True
2024-08-19/2024-08-25,Northern Africa,0.2198745975855665,Algeria,Egypt,0.9825,True,True
2024-08-19/2024-08-25,Northern Africa,0.2198745975855665,Algeria,Libya,0.0,False,True
2024-08-19/2024-08-25,Northern Africa,0.2198745975855665,Algeria,Morocco,0.0,False,True
2024-08-19/2024-08-25,Northern Africa,0.2198745975855665,Algeria,Sudan,0.0,False,True
2024-08-19/2024-08-25,Northern Africa,0.2198745975855665,Algeria,Tunisia,0.0075,True,True
2024-08-19/2024-08-25,Northern Africa,0.2198745975855665,Egypt,Libya,0.0,False,True
2024-08-19/2024-08-25,Northern Africa,0.2198745975855665,Egypt,Morocco,0.0,False,True
2024-08-19/2024-08-25,Northern Africa,0.2198745975855665,Egypt,Sudan,0.0,False,True
2024-08-19/2024-08-25,Northern Africa,0.2198745975855665,Egypt,Tunisia,0.0,False,True
2024-08-19/2024-08-25,Northern Africa,0.2198745975855665,Libya,Morocco,0.0,False,True
2024-08-19/2024-08-25,Northern Africa,0.2198745975855665,Libya,Sudan,0.0,False,True
2024-08-19/2024-08-25,Northern Africa,0.2198745975855665,Libya,Tunisia,0.9825,True,True
2024-08-19/2024-08-25,Northern Africa,0.2198745975855665,Morocco,Sudan,0.0,False,True
2024-08-19/2024-08-25,Northern Africa,0.2198745975855665,Morocco,Tunisia,1.0,False,True
2024-08-19/2024-08-25,Northern Africa,0.2198745975855665,Sudan,Tunisia,1.0,False,True
2024-08-26/2024-09-01,Northern Africa,1.3094870767570856,Algeria,Egypt,0.9975,False,True
2024-08-26/2024-09-01,Northern Africa,1.3094870767570856,Algeria,Libya,0.9475,True,True
2024-08-26/2024-09-01,Northern Africa,1.3094870767570856,Algeria,Morocco,0.2125,True,True
2024-08-26/2024-09-01,Northern Africa,1.3094870767570856,Algeria,Sudan,0.01,False,True
2024-08-26/2024-09-01,Northern Africa,1.3094870767570856,Algeria,Tunisia,0.95,True,True
2024-08-26/2024-09-01,Northern Africa,1.3094870767570856,Egypt,Libya,0.0,False,True
2024-08-26/2024-09-01,Northern Africa,1.3094870767570856,Egypt,Morocco,0.0,False,True
2024-08-26/2024-09-01,Northern Africa,1.3094870767570856,Egypt,Sudan,0.0,False,True
2024-08-26/2024-09-01,Northern Africa,1.3094870767570856,Egypt,Tunisia,0.0,False,True
2024-08-26/2024-09-01,Northern Africa,1.3094870767570856,Libya,Morocco,0.0,False,True
2024-08-26/2024-09-01,Northern Africa,1.3094870767570856,Libya,Sudan,0.0,False,True
2024-08-26/2024-09-01,Northern Africa,1.3094870767570856,Libya,Tunisia,0.7625,True,True
2024-08-26/2024-09-01,Northern Africa,1.3094870767570856,Morocco,Sudan,0.0,False,True
2024-08-26/2024-09-01,Northern Africa,1.3094870767570856,Morocco,Tunisia,1.0,False,True
2024-08-26/2024-09-01,Northern Africa,1.3094870767570856,Sudan,Tunisia,1.0,False,True
2024-09-02/2024-09-08,Northern Africa,0.5784618142168165,Algeria,Egypt,0.0075,False,True
2024-09-02/2024-09-08,Northern Africa,0.5784618142168165,Algeria,Libya,0.0,False,True
2024-09-02/2024-09-08,Northern Africa,0.5784618142168165,Algeria,Morocco,0.0,False,True
2024-09-02/2024-09-08,Northern Africa,0.5784618142168165,Algeria,Sudan,0.0,False,True
2024-09-02/2024-09-08,Northern Africa,0.5784618142168165,Algeria,Tunisia,0.0,False,True
2024-09-02/2024-09-08,Northern Africa,0.5784618142168165,Egypt,Libya,0.0,False,True
2024-09-02/2024-09-08,Northern Africa,0.5784618142168165,Egypt,Morocco,0.0,False,True
2024-09-02/2024-09-08,Northern Africa,0.5784618142168165,Egypt,Sudan,0.0,False,True
2024-09-02/2024-09-08,Northern Africa,0.5784618142168165,Egypt,Tunisia,0.0,False,True
2024-09-02/2024-09-08,Northern Africa,0.5784618142168165,Libya,Morocco,0.0,False,True
2024-09-02/2024-09-08,Northern Africa,0.5784618142168165,Libya,Sudan,0.0,False,True
2024-09-02/2024-09-08,Northern Africa,0.5784618142168165,Libya,Tunisia,0.7725,True,True
2024-09-02/2024-09-08,Northern Africa,0.5784618142168165,Morocco,Sudan,0.0,False,True
2024-09-02/2024-09-08,Northern Africa,0.5784618142168165,Morocco,Tunisia,1.0,False,True
2024-09-02/2024-09-08,Northern Africa,0.5784618142168165,Sudan,Tunisia,1.0,False,True
2024-09-09/2024-09-15,Northern Africa,0.6931471805599453,Algeria,Egypt,0.5,True,True
2024-09-09/2024-09-15,Northern Africa,0.6931471805599453,Algeria,Libya,0.0,False,True
2024-09-09/2024-09-15,Northern Africa,0.6931471805599453,Algeria,Morocco,0.0,False,True
2024-09-09/2024-09-15,Northern Africa,0.6931471805599453,Algeria,Sudan,0.0,False,True
2024-09-09/2024-09-15,Northern Africa,0.6931471805599453,Algeria,Tunisia,0.0,False,True
2024-09-09/2024-09-15,Northern Africa,0.6931471805599453,Egypt,Libya,0.0,False,True
2024-09-09/2024-09-15,Northern Africa,0.6931471805599453,Egypt,Morocco,0.0,False,True
2024-09-09/2024-09-15,Northern Africa,0.6931471805599453,Egypt,Sudan,0.0,False,True
2024-09-09/2024-09-15,Northern Africa,0.6931471805599453,Egypt,Tunisia,0.0,False,True
2024-09-09/2024-09-15,Northern Africa,0.6931471805599453,Libya,Morocco,0.0,False,True
2024-09-09/2024-09-15,Northern Africa,0.6931471805599453,Libya,Sudan,0.0,False,True
2024-09-09/2024-09-15,Northern Africa,0.6931471805599453,Libya,Tunisia,1.0,False,True
2024-09-09/2024-09-15,Northern Africa,0.6931471805599453,Morocco,Sudan,0.0,False,True
2024-09-09/2024-09-15,Northern Africa,0.6931471805599453,Morocco,Tunisia,1.0,False,True
2024-09-09/2024-09-15,Northern Africa,0.6931471805599453,Sudan,Tunisia,1.0,False,True
2024-09-16/2024-09-22,Northern Africa,1.0350375155981213,Algeria,Egypt,0.9925,False,True
2024-09-16/2024-09-22,Northern Africa,1.0350375155981213,Algeria,Libya,0.165,True,True
2024-09-16/2024-09-22,Northern Africa,1.0350375155981213,Algeria,Morocco,0.0,False,True
2024-09-16/2024-09-22,Northern Africa,1.0350375155981213,Algeria,Sudan,0.0,False,True
2024-09-16/2024-09-22,Northern Africa,1.0350375155981213,Algeria,Tunisia,0.0325,True,True
2024-09-16/2024-09-22,Northern Africa,1.0350375155981213,Egypt,Libya,0.0,False,True
2024-09-16/2024-09-22,Northern Africa,1.0350375155981213,Egypt,Morocco,0.0,False,True
2024-09-16/2024-09-22,Northern Africa,1.0350375155981213,Egypt,Sudan,0.0,False,True
2024-09-16/2024-09-22,Northern Africa,1.0350375155981213,Egypt,Tunisia,0.0,False,True
2024-09-16/2024-09-22,Northern Africa,1.0350375155981213,Libya,Morocco,0.0,False,True
2024-09-16/2024-09-22,Northern Africa,1.0350375155981213,Libya,Sudan,0.0,False,True
2024-09-16/2024-09-22,Northern Africa,1.0350375155981213,Libya,Tunisia,0.18,True,True
2024-09-16/2024-09-22,Northern Africa,1.0350375155981213,Morocco,Sudan,0.0,False,True
2024-09-16/2024-09-22,Northern Africa,1.0350375155981213,Morocco,Tunisia,1.0,False,True
2024-09-16/2024-09-22,Northern Africa,1.0350375155981213,Sudan,Tunisia,1.0,False,True
2024-09-23/2024-09-29,Northern Africa,0.5863158149530494,Algeria,Egypt,0.0,False,True
2024-09-23/2024-09-29,Northern Africa,0.5863158149530494,Algeria,Libya,0.0,False,True
2024-09-23/2024-09-29,Northern Africa,0.5863158149530494,Algeria,Morocco,0.0,False,True
2024-09-23/2024-09-29,Northern Africa,0.5863158149530494,Algeria,Sudan,0.0,False,True
2024-09-23/2024-09-29,Northern Africa,0.5863158149530494,Algeria,Tunisia,0.0,False,True
2024-09-23/2024-09-29,Northern Africa,0.5863158149530494,Egypt,Libya,0.08,True,True
2024-09-23/2024-09-29,Northern Africa,0.5863158149530494,Egypt,Morocco,0.0,False,True
2024-09-23/2024-09-29,Northern Africa,0.5863158149530494,Egypt,Sudan,0.0,False,True
2024-09-23/2024-09-29,Northern Africa,0.5863158149530494,Egypt,Tunisia,0.0075,True,True
2024-09-23/2024-09-29,Northern Africa,0.5863158149530494,Libya,Morocco,0.0,False,True
2024-09-23/2024-09-29,Northern Africa,0.5863158149530494,Libya,Sudan,0.0,False,True
2024-09-23/2024-09-29,Northern Africa,0.5863158149530494,Libya,Tunisia,0.0825,True,True
2024-09-23/2024-09-29,Northern Africa,0.5863158149530494,Morocco,Sudan,0.0,False,True
2024-09-23/2024-09-29,Northern Africa,0.5863158149530494,Morocco,Tunisia,1.0,False,True
2024-09-23/2024-09-29,Northern Africa,0.5863158149530494,Sudan,Tunisia,1.0,False,True
2024-09-30/2024-10-06,Northern Africa,0.67784910075139,Algeria,Egypt,0.9825,True,True
2024-09-30/2024-10-06,Northern Africa,0.67784910075139,Algeria,Libya,0.0,False,True
2024-09-30/2024-10-06,Northern Africa,0.67784910075139,Algeria,Morocco,0.0,False,True
2024-09-30/2024-10-06,Northern Africa,0.67784910075139,Algeria,Sudan,0.0,False,True
2024-09-30/2024-10-06,Northern Africa,0.67784910075139,Algeria,Tunisia,0.0025,False,True
2024-09-30/2024-10-06,Northern Africa,0.67784910075139,Egypt,Libya,0.0,False,True
2024-09-30/2024-10-06,Northern Africa,0.67784910075139,Egypt,Morocco,0.0,False,True
2024-09-30/2024-10-06,Northern Africa,0.67784910075139,Egypt,Sudan,0.0,False,True
2024-09-30/2024-10-06,Northern Africa,0.67784910075139,Egypt,Tunisia,0.0,False,True
2024-09-30/2024-10-06,Northern Africa,0.67784910075139,Libya,Morocco,0.0,False,True
2024-09-30/2024-10-06,Northern Africa,0.67784910075139,Libya,Sudan,0.0,False,True
2024-09-30/2024-10-06,Northern Africa,0.67784910075139,Libya,Tunisia,0.74,True,True
