week,region,meanAbsBeta,maxBeta,maxStd,topCountry,secondCountry,firstMinusSecond,meanAbsBetaChange,maxBetaChange,meanUncertainty,hdiOverlapRate,entropy,entropyReliable,PC1,PC2,cluster,clusterLabel
2021-09-13/2021-09-19,Northern Africa,0.5076430651801439,0.6857836159793362,0.128460470130644,Morocco,Tunisia,0.1169275704926832,0.1585467032592989,0.3100103983333158,0.109,0.2666666666666666,1.5789121889234594,True,0.47036177061581225,-1.026274506112577,3,Calm / steady-ranking
2021-09-20/2021-09-26,Northern Africa,0.8079658020137316,1.0592081002079878,0.1426122130076122,Sudan,Morocco,0.2816286780672622,0.3003227368335877,0.3734244842286516,0.093,0.2666666666666666,1.5839173006695146,True,-0.057081271063358946,-0.21029724283625628,3,Calm / steady-ranking
2021-09-27/2021-10-03,Northern Africa,0.8833481492510528,1.1732946345460675,0.1486727053929342,Sudan,Morocco,0.4142283949238685,0.0753823472373211,0.1140865343380796,0.043,0.3333333333333333,0.9013615545080848,True,0.14944779234054112,-0.6431934962779847,3,Calm / steady-ranking
2021-10-04/2021-10-10,Northern Africa,0.7426098949135512,0.975332474174762,0.1307738756541771,Sudan,Tunisia,0.2873374515182804,-0.1407382543375015,-0.1979621603713055,0.0609999999999999,0.2666666666666666,1.1487477982818102,True,0.43340747279807884,-1.7150452927061857,3,Calm / steady-ranking
2021-10-11/2021-10-17,Northern Africa,0.5373042780216543,0.7190387136591763,0.1367493894042853,Algeria,Morocco,0.1298031514829098,-0.2053056168918969,-0.2562937605155857,0.0766666666666666,0.4,1.5950037327682884,True,1.191832728621591,-2.112781674854619,0,Contested but quiet
2021-10-18/2021-10-24,Northern Africa,0.8718768473590736,1.3948180570717452,0.1452442964046953,Sudan,Morocco,0.3666930824570635,0.3345725693374193,0.675779343412569,0.084,0.3333333333333333,1.3664271205870966,True,-0.22176473502773192,0.49559898144584835,3,Calm / steady-ranking
2021-10-25/2021-10-31,Northern Africa,0.6085048515198892,1.0078454539503572,0.120940090742873,Morocco,Sudan,0.5397132024230034,-0.2633719958391843,-0.386972603121388,0.0483333333333333,0.2666666666666666,0.9711805753475574,True,0.6929234574373809,-1.9893909375030838,0,Contested but quiet
2021-11-01/2021-11-07,Northern Africa,0.851579137619307,0.8581536846747307,0.1344080726215082,Morocco,Sudan,0.1225793895778272,0.2430742860994178,-0.1496917692756264,0.1216666666666666,0.4666666666666667,1.9949658846260991,True,0.6255585142728813,-0.9428422021897246,3,Calm / steady-ranking
2021-11-08/2021-11-14,Northern Africa,1.0642932537194472,1.4676436920228644,0.1327679609970327,Morocco,Sudan,0.5231124309529221,0.2127141161001401,0.6094900073481336,0.0606666666666666,0.1333333333333333,0.7823078383826948,True,-0.9400351554597538,0.2837018561699876,1,Acute crisis / escalation
2021-11-15/2021-11-21,Northern Africa,0.8635785942593522,1.3716248980221266,0.117646466957778,Sudan,Morocco,0.6194815048560542,-0.2007146594600949,-0.0960187940007377,0.044,0.1333333333333333,0.880137809057743,True,-0.2005456205544165,-1.3053526273420144,3,Calm / steady-ranking
2021-11-22/2021-11-28,Northern Africa,1.1410241673285155,1.1953799535882046,0.1017153707515655,Sudan,Morocco,0.0595408740330147,0.2774455730691633,-0.176244944433922,0.0833333333333333,0.1333333333333333,1.2998297336647602,True,-0.9508143398854194,-1.1253629867310835,3,Calm / steady-ranking
2021-11-29/2021-12-05,Northern Africa,0.594740249165923,1.032930001545954,0.1107101324876504,Morocco,Sudan,0.2816392555941396,-0.5462839181625925,-0.1624499520422506,0.1353333333333333,0.3333333333333333,1.839939494488681,True,1.1536718502568322,-2.2718906799681924,0,Contested but quiet
2021-12-06/2021-12-12,Northern Africa,0.6535085606808408,1.3899066948229342,0.1267634650491453,Sudan,Morocco,0.8192877076033462,0.0587683115149177,0.3569766932769802,0.0673333333333333,0.2666666666666666,1.108846791264415,True,0.13815774445206574,-0.11928495259795333,3,Calm / steady-ranking
2021-12-13/2021-12-19,Northern Africa,0.6278950564951855,0.9585517452572404,0.1357844771627925,Tunisia,Sudan,0.3852242799265913,-0.0256135041856553,-0.4313549495656937,0.0303333333333333,0.2,0.8052240911618612,True,0.3972136712578948,-1.8558055077691844,3,Calm / steady-ranking
2021-12-20/2021-12-26,Northern Africa,0.830846580265297,1.488614206886606,0.1275404082781877,Morocco,Sudan,0.5927568251749937,0.2029515237701115,0.5300624616293655,0.051,0.2666666666666666,0.9740020166013508,True,-0.3837748577320874,0.19050312909569253,3,Calm / steady-ranking
2021-12-27/2022-01-02,Northern Africa,0.6893545125175482,1.4298140477076284,0.112162144305994,Sudan,Morocco,0.802499281386756,-0.1414920677477488,-0.0588001591789775,0.0503333333333333,0.2666666666666666,0.8918820047928677,True,0.23767188595191635,-0.9692132693049968,3,Calm / steady-ranking
2022-01-03/2022-01-09,Northern Africa,0.6744287806220756,1.3968015952170725,0.1198500990638061,Sudan,Tunisia,1.0585272581476188,-0.0149257318954726,-0.0330124524905559,0.1173333333333333,0.1333333333333333,1.3889061108379654,True,0.19520361136344982,-0.4609548948802612,3,Calm / steady-ranking
2022-01-10/2022-01-16,Northern Africa,0.7110836518648732,1.395560808583496,0.1319633373031867,Sudan,Morocco,0.8361772022088424,0.0366548712427976,-0.0012407866335764,0.065,0.2666666666666666,1.0931142995676328,True,0.26312741835445214,-0.48975281103376145,3,Calm / steady-ranking
2022-01-17/2022-01-23,Northern Africa,0.7449421411159025,1.6371120379606303,0.1370946025483896,Sudan,Tunisia,1.227977064439323,0.0338584892510293,0.2415512293771342,0.0673333333333333,0.2,1.1519541868912029,True,0.03531812472930908,0.26993877195962585,3,Calm / steady-ranking
2022-01-24/2022-01-30,Northern Africa,0.663382048678004,1.4693656627719094,0.1331189456678209,Sudan,Morocco,0.9485851795098056,-0.0815600924378985,-0.1677463751887209,0.1506666666666666,0.3333333333333333,1.8170151487500463,True,0.9279372304295749,-0.539147305482285,0,Contested but quiet
2022-01-31/2022-02-06,Northern Africa,0.909756454439937,1.5551889319188064,0.1484297818944282,Sudan,Tunisia,0.9397291605395848,0.246374405761933,0.0858232691468969,0.074,0.2,1.1152878307555734,True,-0.19770532400582197,0.2512472378762767,3,Calm / steady-ranking
2022-02-07/2022-02-13,Northern Africa,0.8115179599539558,1.446303870068647,0.1408552585481778,Sudan,Morocco,0.7678468874877431,-0.0982384944859812,-0.1088850618501593,0.0766666666666666,0.1333333333333333,0.999789864393019,True,0.08991791268189324,-0.8576732756024255,3,Calm / steady-ranking
2022-02-14/2022-02-20,Northern Africa,0.8051369494368233,1.2862691258487888,0.114968339949149,Sudan,Morocco,0.68095372587288,-0.0063810105171324,-0.1600347442198582,0.033,0.1333333333333333,0.6405778532942008,True,-0.28458948814715057,-1.1115682051439568,3,Calm / steady-ranking
2022-02-21/2022-02-27,Northern Africa,0.8417183422730514,1.080070959326771,0.1179331865706682,Morocco,Sudan,0.0135589595903582,0.036581392836228,-0.2061981665220178,0.1316666666666666,0.2,1.5047023183163666,True,0.09295727944309747,-1.5988577771592536,3,Calm / steady-ranking
2022-02-28/2022-03-06,Northern Africa,0.505367925520172,0.9858393116817296,0.1224121090935479,Sudan,Morocco,0.4555748468029443,-0.3363504167528794,-0.0942316476450414,0.098,0.3333333333333333,1.7521817715055228,True,1.077457999342798,-1.7812426297625186,0,Contested but quiet
2022-03-07/2022-03-13,Northern Africa,0.8764259028457565,1.2942421105431854,0.1132459258345475,Morocco,Sudan,0.10323445881642,0.3710579773255845,0.3084027988614558,0.0649999999999999,0.2,1.2844194593792009,True,-0.7281172820300003,-0.4290965770769617,3,Calm / steady-ranking
2022-03-14/2022-03-20,Northern Africa,1.0145617894430916,1.6985898537961948,0.1348211184745458,Sudan,Morocco,0.7579077206309092,0.1381358865973351,0.4043477432530094,0.0116666666666666,0.2,0.3762156800278665,True,-0.7554131455591652,0.21585291629425435,3,Calm / steady-ranking
2022-03-21/2022-03-27,Northern Africa,0.5486620802518813,1.2882444287325594,0.1186590215806044,Sudan,Tunisia,0.9305026167094742,-0.4658997091912102,-0.4103454250636353,0.0726666666666666,0.2666666666666666,1.305821685761659,True,1.0028633817890331,-1.8193923210773084,0,Contested but quiet
2022-03-28/2022-04-03,Northern Africa,0.9611025198994488,1.3292909833046087,0.114787167819467,Morocco,Sudan,0.0172004570929285,0.4124404396475674,0.0410465545720493,0.0699999999999999,0.2,0.9727820860916848,True,-0.753638660024092,-0.6748838166776301,3,Calm / steady-ranking
2022-04-04/2022-04-10,Northern Africa,0.9807922042801892,1.6764784773463492,0.1300227915714358,Sudan,Morocco,0.947409690475303,0.0196896843807405,0.3471874940417405,0.0376666666666666,0.1333333333333333,0.7675711386344992,True,-0.6510314254285112,0.10362117440860266,3,Calm / steady-ranking
2022-04-11/2022-04-17,Northern Africa,0.5431239915882431,1.1967264981137806,0.1648913652024076,Sudan,Morocco,0.8547214954799499,-0.4376682126919462,-0.4797519792325686,0.1783333333333333,0.6,2.368292355734337,True,2.4590325859546573,-1.3494749499504686,0,Contested but quiet
2022-04-18/2022-04-24,Northern Africa,0.6228929678551525,1.0493297902735474,0.1202154846753159,Sudan,Morocco,0.229980676981637,0.0797689762669093,-0.1473967078402331,0.1063333333333333,0.3333333333333333,1.8329054823967248,True,0.5735930765325303,-1.3177840303017478,3,Calm / steady-ranking
2022-04-25/2022-05-01,Northern Africa,0.6236911788597553,0.9609311076301452,0.1498317497903844,Morocco,Sudan,0.1387293351586656,0.0007982110046028,-0.0883986826434022,0.0846666666666666,0.4,1.5983204933675366,True,0.9228758258812096,-1.3730691338111,0,Contested but quiet
2022-05-02/2022-05-08,Northern Africa,0.9585067253999596,1.377544700902232,0.179973860770948,Sudan,Morocco,0.4999452363595505,0.3348155465402042,0.4166135932720867,0.142,0.4666666666666667,2.007651993213281,True,0.5535234758509554,0.7196881607639029,2,Chaotic multi-front escalation
2022-05-09/2022-05-15,Northern Africa,1.0520541062922242,1.571771106048584,0.1208724816061537,Sudan,Morocco,0.6172277857044751,0.0935473808922646,0.194226405146352,0.014,0.1333333333333333,0.3870580488533848,True,-0.9199697465792306,-0.36797837683113155,3,Calm / steady-ranking
2022-05-16/2022-05-22,Northern Africa,0.514741435012113,0.9782435015759364,0.1519217071883769,Sudan,Morocco,0.542025908794111,-0.5373126712801112,-0.5935276044726475,0.1933333333333333,0.6,2.43289734534896,True,2.570640384575677,-2.0829258949626874,0,Contested but quiet
2022-05-23/2022-05-29,Northern Africa,0.9777684058353574,1.9699076974801,0.1564644443535011,Sudan,Morocco,1.006510177454126,0.4630269708232444,0.9916641959041635,0.0909999999999999,0.3333333333333333,1.3629018282182497,True,-0.5093773644664623,2.059033409936738,1,Acute crisis / escalation
2022-05-30/2022-06-05,Northern Africa,0.9993804639353416,1.896869012961232,0.133280380983274,Sudan,Morocco,1.0300422824368316,0.0216120580999842,-0.0730386845188679,0.0226666666666666,0.1333333333333333,0.5526149844048289,True,-0.5675250177547332,-0.19229408106544515,3,Calm / steady-ranking
2022-06-06/2022-06-12,Northern Africa,0.6363046497158485,1.3709867557917006,0.1411253267345305,Sudan,Morocco,1.0254757791306066,-0.3630758142194931,-0.5258822571695314,0.0849999999999999,0.3333333333333333,1.5118896151660652,True,1.2129670768488028,-1.4470814976190802,0,Contested but quiet
2022-06-13/2022-06-19,Northern Africa,0.9125028154386268,1.6454411899443422,0.1550297281129981,Sudan,Morocco,1.0831654444116523,0.2761981657227783,0.2744544341526416,0.0863333333333333,0.2666666666666666,1.3122715115416623,True,-0.06433163901706992,0.7935517597097838,1,Acute crisis / escalation
2022-06-20/2022-06-26,Northern Africa,0.5638020171590513,1.3902179087560314,0.1298004686603648,Sudan,Morocco,1.2388419139564777,-0.3487007982795755,-0.2552232811883108,0.126,0.5333333333333333,1.7444902609208124,True,1.6875578944164191,-0.7593005064323218,0,Contested but quiet
2022-06-27/2022-07-03,Northern Africa,0.9645139886530716,1.9130877193062608,0.1245834953244413,Sudan,Morocco,1.0764355714773388,0.4007119714940202,0.5228698105502299,0.0336666666666666,0.1333333333333333,0.5979547710293726,True,-1.0996546536536913,1.0913631612064936,1,Acute crisis / escalation
2022-07-04/2022-07-10,Northern Africa,0.5459297425951661,1.2714299479917264,0.1365380312027829,Sudan,Morocco,0.9761438524438896,-0.4185842460579054,-0.6416577713145348,0.1506666666666666,0.4,2.113921937360848,True,1.76297675505084,-1.6601059287511917,0,Contested but quiet
2022-07-11/2022-07-17,Northern Africa,0.8503756845531184,1.1586685774042342,0.2094651668951711,Sudan,Morocco,0.098083879182593,0.3044459419579522,-0.1127613705874921,0.1616666666666666,0.4,2.20385753730512,True,1.078908023599604,-0.38109984043227163,0,Contested but quiet
2022-07-18/2022-07-24,Northern Africa,0.7647348033999756,1.893962857539412,0.1600211916196825,Sudan,Morocco,1.4937213048788975,-0.0856408811531428,0.7352942801351778,0.089,0.3333333333333333,1.5391213761002287,True,0.4265580022410668,1.2592088933403083,2,Chaotic multi-front escalation
2022-07-25/2022-07-31,Northern Africa,0.557464777837792,1.5032478841033368,0.1703747530087085,Sudan,Morocco,1.3341014346932971,-0.2072700255621835,-0.3907149734360753,0.2093333333333333,0.6,2.861003251406184,True,2.3716313639366864,-0.19141056586686248,0,Contested but quiet
2022-08-01/2022-08-07,Northern Africa,0.7641550298322826,1.4504737927228877,0.1648549109839764,Sudan,Morocco,0.8821898306854171,0.2066902519944905,-0.052774091380449,0.0926666666666666,0.3333333333333333,1.3708536902191404,True,0.5707109922848761,0.04798177292042932,3,Calm / steady-ranking
2022-08-08/2022-08-14,Northern Africa,0.6759307380074128,1.347459714254576,0.144618539162425,Sudan,Morocco,0.740475091734319,-0.0882242918248698,-0.1030140784683117,0.1023333333333333,0.2,1.3843826952711102,True,0.5306434987888724,-0.8707144828467496,3,Calm / steady-ranking
2022-08-15/2022-08-21,Northern Africa,0.6204525888928104,1.2019602334982564,0.1604183969478848,Sudan,Tunisia,0.936575836737553,-0.0554781491146023,-0.1454994807563194,0.1856666666666666,0.4,2.061226177642908,True,1.4902705827439253,-0.40381633341430384,0,Contested but quiet
2022-08-22/2022-08-28,Northern Africa,0.6867807149222083,1.051550025846118,0.1695559196555486,Sudan,Morocco,0.4374703507816369,0.0663281260293978,-0.1504102076521385,0.0603333333333333,0.4,1.4044090672712837,True,0.9156608218678781,-0.9304875736259249,0,Contested but quiet
2022-08-29/2022-09-04,Northern Africa,0.7714097661572786,0.9167312706621158,0.1621907809550073,Sudan,Morocco,0.1380752331387076,0.0846290512350703,-0.1348187551840021,0.165,0.4,2.595987216047804,True,1.063693944501046,-1.0413085151176193,0,Contested but quiet
2022-09-05/2022-09-11,Northern Africa,1.0441638499681325,1.0631323943615263,0.1410415134474328,Sudan,Morocco,0.0381631469625249,0.2727540838108536,0.1464011236994105,0.1309999999999999,0.2666666666666666,1.7265870265773,True,-0.16946071187603245,-0.5596026283090694,3,Calm / steady-ranking
2022-09-12/2022-09-18,Northern Africa,0.9986820782789476,1.594072053080266,0.1507478444372987,Sudan,Morocco,0.8635777263272655,-0.0454817716891845,0.5309396587187396,0.1159999999999999,0.1333333333333333,1.4043350981266491,True,-0.2620212261885646,0.3195304962129878,3,Calm / steady-ranking
2022-09-19/2022-09-25,Northern Africa,0.9544960251264176,1.1576380467867804,0.1262447113956503,Sudan,Morocco,0.3686584839782904,-0.0441860531525299,-0.4364340062934855,0.054,0.3333333333333333,1.1949048178449917,True,0.2340555091923545,-1.5342611367809766,3,Calm / steady-ranking
2022-09-26/2022-10-02,Northern Africa,0.9415029495643488,1.1837869205247928,0.1349123879215959,Sudan,Tunisia,0.3164409276413416,-0.0129930755620688,0.0261488737380124,0.086,0.2666666666666666,1.4946324231273498,True,0.05711306251798712,-0.9717252348805185,3,Calm / steady-ranking
2022-10-03/2022-10-09,Northern Africa,1.1290929792450677,1.620627756889769,0.1597142888643386,Morocco,Sudan,0.2208022364004425,0.1875900296807185,0.436840836364976,0.1393333333333333,0.2666666666666666,1.9264371248153576,True,-0.25228910391271187,0.19550663326040163,3,Calm / steady-ranking
2022-10-10/2022-10-16,Northern Africa,1.2957006115962588,1.707171110417517,0.1415768880110422,Morocco,Sudan,0.3342155976978314,0.1666076323511913,0.086543353527748,0.0699999999999999,0.2,0.902786800898584,True,-0.8283875825559364,-0.23288743950372842,3,Calm / steady-ranking
2022-10-17/2022-10-23,Northern Africa,0.8174914673713715,1.526996849788271,0.130222631676998,Sudan,Morocco,0.9716042341737264,-0.4782091442248873,-0.1801742606292458,0.1306666666666666,0.3333333333333333,1.7128410730152146,True,0.9541734396631018,-1.085982113835699,0,Contested but quiet
2022-10-24/2022-10-30,Northern Africa,1.221965710304339,2.022301642035213,0.1506967350115839,Sudan,Morocco,0.91896458179537,0.4044742429329676,0.495304792246942,0.0199999999999999,0.1333333333333333,0.4901147814327102,True,-1.3105019581186579,1.1796668048591585,1,Acute crisis / escalation
2022-10-31/2022-11-06,Northern Africa,1.2225026279980258,1.666778267567019,0.1349982453541331,Sudan,Morocco,0.1257480177176779,0.0005369176936866,-0.355523374468194,0.1083333333333333,0.2666666666666666,1.4230438481015093,True,-0.22503782841779993,-1.1671921013424227,3,Calm / steady-ranking
2022-11-07/2022-11-13,Northern Africa,1.0019652341760528,1.3606580141289757,0.117344670664165,Sudan,Morocco,0.261218997317292,-0.220537393821973,-0.3061202534380434,0.0319999999999999,0.2666666666666666,0.8289574535549168,True,-0.08924894394921738,-1.781185579731071,3,Calm / steady-ranking
2022-11-14/2022-11-20,Northern Africa,1.4091343546067547,1.688503707674597,0.1409335490860881,Sudan,Morocco,0.0796083851622049,0.4071691204307019,0.3278456935456213,0.2346666666666666,0.2666666666666666,2.4226341301709704,True,-0.6105386803224048,0.5522587876506502,1,Acute crisis / escalation
2022-11-21/2022-11-27,Northern Africa,1.2633597082179155,1.814706446438663,0.1733018305774654,Sudan,Morocco,0.2730897647660233,-0.1457746463888392,0.126202738764066,0.083,0.1333333333333333,1.1659282813104204,True,-0.4321681960318074,-0.6104973780131372,3,Calm / steady-ranking
2022-11-28/2022-12-04,Northern Africa,0.7570355058258319,1.3510221757531429,0.1848865204729198,Sudan,Morocco,0.5703241155440679,-0.5063242023920836,-0.4636842706855202,0.1236666666666666,0.6,2.1754508333827856,True,2.127284619703091,-1.5536467717848976,0,Contested but quiet
2022-12-05/2022-12-11,Northern Africa,1.1978333672029773,1.892747867339424,0.1486736720740932,Sudan,Morocco,1.0322677943836482,0.4407978613771454,0.5417256915862811,0.0923333333333333,0.2666666666666666,1.3654300512786004,True,-0.7680431566245113,1.5528078683445168,1,Acute crisis / escalation
2022-12-12/2022-12-18,Northern Africa,0.6442879427217661,1.5907675170011717,0.1779977790395837,Sudan,Egypt,1.448437472407062,-0.5535454244812111,-0.3019803503382523,0.2446666666666666,0.4,2.458834171830812,True,2.2536917226318116,-0.4910017106364274,0,Contested but quiet
2022-12-19/2022-12-25,Northern Africa,0.9062396922829662,2.356864958783791,0.1989670447689475,Sudan,Morocco,1.9950108407186828,0.2619517495612,0.7660974417826192,0.0833333333333333,0.4,1.6280159855789704,True,0.3574045848796445,2.8153518624026037,2,Chaotic multi-front escalation
2022-12-26/2023-01-01,Northern Africa,1.0515453202730174,1.4324485129273596,0.1331503304790371,Morocco,Sudan,0.098394874468787,0.1453056279900512,-0.9244164458564312,0.1076666666666666,0.1333333333333333,1.3579476961728147,True,-0.140909364276937,-1.9163890104505545,3,Calm / steady-ranking
2023-01-02/2023-01-08,Northern Africa,1.1267233523685485,1.906958865116209,0.1501763583410236,Sudan,Tunisia,1.087434078492025,0.075178032095531,0.4745103521888494,0.118,0.2666666666666666,1.6717836926198038,True,-0.2512564382381343,0.9779809248310541,1,Acute crisis / escalation
2023-01-09/2023-01-15,Northern Africa,0.6390270012219209,1.4063332641408766,0.1612442452597581,Sudan,Morocco,1.09229144996052,-0.4876963511466275,-0.5006256009753325,0.196,0.4,2.3695558530508443,True,1.9778033525855794,-1.204111831452161,0,Contested but quiet
2023-01-16/2023-01-22,Northern Africa,0.4540559971781878,0.9844479605246848,0.1624821711451324,Sudan,Tunisia,0.6413511367755306,-0.184971004043733,-0.4218853036161918,0.2376666666666666,0.6,2.524151078222873,True,2.5425656608188394,-1.1500231019880165,0,Contested but quiet
2023-01-23/2023-01-29,Northern Africa,0.7227360000538536,1.544873447928037,0.1667756834668599,Sudan,Morocco,1.0822915667780546,0.2686800028756658,0.5604254874033523,0.23,0.4,2.2737160407437136,True,0.9533225833357717,1.3539866561442928,2,Chaotic multi-front escalation
2023-01-30/2023-02-05,Northern Africa,1.1676666030701588,1.823397188191176,0.1412471269997854,Sudan,Morocco,0.8536938620561415,0.4449306030163051,0.2785237402631388,0.0589999999999999,0.1333333333333333,1.0596942401204503,True,-1.092887886537586,0.8472957700077115,1,Acute crisis / escalation
2023-02-06/2023-02-12,Northern Africa,0.8854492513633202,1.692009640499336,0.1404109099630994,Sudan,Morocco,0.8435447207595816,-0.2822173517068386,-0.1313875476918398,0.0406666666666666,0.2,0.8379378871781797,True,0.12454619508763577,-0.9617810373884496,3,Calm / steady-ranking
2023-02-13/2023-02-19,Northern Africa,0.6943689413868698,1.1603433050389291,0.1595961747462041,Sudan,Morocco,0.3585135186885786,-0.1910803099764504,-0.531666335460407,0.1353333333333333,0.4666666666666667,1.9545216158402217,True,1.546414429240446,-1.6487942750861908,0,Contested but quiet
2023-02-20/2023-02-26,Northern Africa,0.6801125640675107,1.1118137283669558,0.1460197335948877,Morocco,Sudan,0.371736996589849,-0.014256377319359,-0.0485295766719733,0.0963333333333333,0.4,1.5777173838159164,True,0.8570821677919674,-1.0160819424691554,0,Contested but quiet
2023-02-27/2023-03-05,Northern Africa,1.105310977610803,1.8279909830065213,0.1365175983277984,Sudan,Morocco,1.002859309360824,0.4251984135432922,0.7161772546395655,0.0346666666666666,0.2,0.8219466127252135,True,-1.130556510871987,1.4158398482379637,1,Acute crisis / escalation
2023-03-06/2023-03-12,Northern Africa,1.2222929198982293,1.5584706224158935,0.1444600728399552,Sudan,Morocco,0.1926234856699231,0.1169819422874263,-0.2695203605906278,0.0983333333333333,0.2666666666666666,1.3219690576782537,True,-0.2762888767384461,-0.847659929189574,3,Calm / steady-ranking
2023-03-13/2023-03-19,Northern Africa,0.7763222718469107,1.5899825017731553,0.1778369344909014,Sudan,Morocco,0.9970771186758824,-0.4459706480513186,0.0315118793572617,0.1613333333333333,0.5333333333333333,2.342207523904137,True,1.7925329597510515,-0.3713871080644652,0,Contested but quiet
2023-03-20/2023-03-26,Northern Africa,0.8668275234374384,1.4548288915225331,0.1894393726531508,Sudan,Morocco,0.455896286283238,0.0905052515905276,-0.1351536102506221,0.074,0.2666666666666666,1.3410544254697752,True,0.488221762460645,-0.5798330136549462,3,Calm / steady-ranking
2023-03-27/2023-04-02,Northern Africa,1.0756960307006131,1.6653360175370966,0.1540768799630559,Morocco,Sudan,0.4170665078909701,0.2088685072631747,0.2105071260145634,0.069,0.2,1.1156747481378064,True,-0.5115953609733724,-0.03668659246816521,3,Calm / steady-ranking
2023-04-03/2023-04-09,Northern Africa,1.0703754244960046,2.205340614773495,0.2037124450739795,Sudan,Morocco,1.3944059808869302,-0.0053206062046085,0.5400045972363983,0.1026666666666666,0.4,1.702753041501012,True,0.4970322446887697,1.6192749026463242,2,Chaotic multi-front escalation
2023-04-10/2023-04-16,Northern Africa,1.211790815312775,1.7490539218087244,0.1413473492090491,Morocco,Sudan,0.213408576109114,0.1414153908167703,-0.4562866929647704,0.061,0.1333333333333333,1.0883034081778693,True,-0.681812494387048,-1.1018163369888452,3,Calm / steady-ranking
2023-04-17/2023-04-23,Northern Africa,1.056894456988524,2.4944242891183404,0.2382354780705587,Sudan,Egypt,2.122071668984823,-0.1548963583242508,0.7453703673096159,0.1856666666666666,0.4666666666666667,2.3575658655309737,True,1.2952083615873697,2.7980140264632194,2,Chaotic multi-front escalation
2023-04-24/2023-04-30,Northern Africa,0.98524622018551,2.465676095330369,0.1849857659132215,Sudan,Egypt,1.975613530104208,-0.0716482368030141,-0.0287481937879712,0.148,0.4666666666666667,2.068871050595688,True,1.0692125155727201,1.5767530897129485,2,Chaotic multi-front escalation
2023-05-01/2023-05-07,Northern Africa,0.9691081589711804,1.9724246514007004,0.1401246101023261,Sudan,Morocco,1.503317084515834,-0.0161380612143295,-0.4932514439296687,0.1456666666666666,0.2666666666666666,1.6600925321712745,True,0.4834651952176657,0.10895866979841003,3,Calm / steady-ranking
2023-05-08/2023-05-14,Northern Africa,1.1136119161866906,2.419075484554364,0.1416886388797683,Sudan,Morocco,1.8705298115441635,0.1445037572155102,0.4466508331536636,0.0913333333333333,0.2,1.2496793917998423,True,-0.5731801005138988,1.9228078942383553,1,Acute crisis / escalation
2023-05-15/2023-05-21,Northern Africa,1.0792656935188936,2.077311473642438,0.1351523706143619,Sudan,Morocco,1.3777928648432505,-0.034346222667797,-0.341764010911926,0.075,0.2,1.155766645137946,True,-0.16899031660067912,0.038071118764753324,3,Calm / steady-ranking
2023-05-22/2023-05-28,Northern Africa,1.4459091547371816,2.547956232585813,0.1304513156276302,Sudan,Morocco,1.6392013244670285,0.366643461218288,0.4706447589433749,0.1226666666666666,0.1333333333333333,1.377256286295672,True,-1.3808898909057674,2.2661563810894236,1,Acute crisis / escalation
2023-05-29/2023-06-04,Northern Africa,0.787592681853586,1.950501534774568,0.1540575704157501,Sudan,Egypt,1.538225023988378,-0.6583164728835956,-0.5974546978112449,0.2306666666666666,0.6666666666666666,3.078343333033876,True,2.5361657852165473,-0.5807717149521938,0,Contested but quiet
2023-06-05/2023-06-11,Northern Africa,1.1340563786039108,2.45807772756053,0.1891540511324573,Sudan,Morocco,1.9062835431757663,0.3464636967503248,0.5075761927859619,0.0993333333333333,0.3333333333333333,1.5052742290451575,True,-0.10140291632087019,2.6762222802097355,1,Acute crisis / escalation
2023-06-12/2023-06-18,Northern Africa,1.4019059129912843,3.039385540916261,0.1855914413395097,Sudan,Morocco,2.1095069282930208,0.2678495343873734,0.581307813355731,0.1043333333333333,0.2666666666666666,1.4341267595388678,True,-0.6684408952152008,3.1850010641092137,1,Acute crisis / escalation
2023-06-19/2023-06-25,Northern Africa,1.4084407642994607,2.6699005336960204,0.1406062205807159,Sudan,Morocco,1.114478774493656,0.0065348513081764,-0.3694850072202404,0.0953333333333333,0.1333333333333333,1.2124671815705566,True,-0.8225223141996398,0.2535420281061417,1,Acute crisis / escalation
2023-06-26/2023-07-02,Northern Africa,0.927784281295046,2.5125141582465464,0.2359051751549558,Sudan,Egypt,2.241675472607956,-0.4806564830044147,-0.1573863754494739,0.2086666666666666,0.6666666666666666,2.853194478729043,True,2.591603297835539,1.5083819188547436,2,Chaotic multi-front escalation
2023-07-03/2023-07-09,Northern Africa,1.28095639990599,2.857926579073101,0.1521293779075117,Sudan,Tunisia,2.1275443205207054,0.3531721186109439,0.3454124208265545,0.0316666666666666,0.2,0.7949977021678782,True,-1.0936276557325175,2.6127544232389392,1,Acute crisis / escalation
2023-07-10/2023-07-16,Northern Africa,0.8420331604930645,2.0508242122885485,0.1405330672234572,Sudan,Morocco,1.72403314296368,-0.4389232394129253,-0.8071023667845525,0.0543333333333333,0.2666666666666666,1.1262041548250088,True,0.8273718069178733,-0.8805940305161284,0,Contested but quiet
2023-07-17/2023-07-23,Northern Africa,1.0487413328494295,2.34240222847178,0.1597653247331627,Sudan,Egypt,1.8878909797252,0.2067081723563651,0.2915780161832315,0.1119999999999999,0.2666666666666666,1.527662856263538,True,-0.10057874892739704,1.9521766035409573,1,Acute crisis / escalation
